mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525019409,Tanjung Sekong,2022-02-27 22:41:45,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.941575,105.9942,masuk,-,-,-
525019409,Tanjung Sekong,2022-02-27 23:49:05,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.92877333,105.99258667,-,keluar,-,-
525019409,,2022-02-28 00:07:05,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,out port,-5.9154,105.958985,-,keluar,-,-
525019409,,2022-02-28 04:57:06,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,out port,-5.91960167,105.90694833,masuk,-,-,-
525019409,Tanjung Gerem,2022-02-28 05:21:35,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.943075,105.96241,masuk,-,-,-
525019409,Tanjung Gerem,2022-02-28 05:53:26,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.939995,105.99520167,-,keluar,-,-
525019409,Tanjung Sekong,2022-02-28 05:53:26,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.939995,105.99520167,masuk,-,-,-
525019409,Tanjung Sekong,2022-02-28 07:18:54,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.92176333,105.97460167,-,keluar,-,-
525019409,,2022-02-28 08:36:14,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,out port,-5.87184,105.78199333,-,keluar,-,-
525019409,,2022-02-28 11:27:23,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,out port,-5.934935,105.96367167,masuk,-,-,-
525019409,Tanjung Gerem,2022-02-28 12:00:08,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5,in port,-5.94004333,105.99377667,masuk,keluar,-,-
