mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525101073,,2022-08-26 22:18:01,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-3.72,128.13166667,-,keluar,-,-
525101073,,2022-09-09 22:18:10,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96366833,132.30903833,masuk,-,-,-
525101073,Fakfak,2022-09-09 22:22:00,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95642333,132.304935,masuk,-,-,-
525101073,Fakfak,2022-09-10 06:06:25,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.94,132.30833333,-,keluar,-,-
525101073,,2022-09-10 06:15:26,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96333333,132.31666667,-,keluar,-,-
525101073,,2022-09-11 21:41:00,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.97203833,132.321685,masuk,-,-,-
525101073,Fakfak,2022-09-11 21:47:08,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95833333,132.31333333,masuk,-,-,-
525101073,Fakfak,2022-09-12 06:07:05,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95333333,132.31333333,-,keluar,-,-
525101073,,2022-09-12 06:08:45,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.95890833,132.31542,-,keluar,-,-
525101073,,2022-09-17 02:20:32,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.97333333,132.32166667,masuk,-,-,-
525101073,Fakfak,2022-09-17 02:27:45,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95771667,132.31374833,masuk,-,-,-
525101073,Fakfak,2022-09-17 06:43:04,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.94333333,132.31,-,keluar,-,-
525101073,,2022-09-17 06:45:23,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.95061167,132.31283167,-,keluar,-,-
525101073,,2022-10-08 21:59:23,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96666667,132.315,masuk,-,-,-
525101073,Fakfak,2022-10-08 22:02:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95833333,132.31166667,masuk,-,-,-
525101073,Fakfak,2022-10-09 06:39:02,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95370833,132.31277333,-,keluar,-,-
525101073,,2022-10-09 06:42:21,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96,132.31666667,-,keluar,-,-
525101073,,2022-11-05 21:28:40,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.965,132.31666667,masuk,-,-,-
525101073,Fakfak,2022-11-05 21:32:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95790333,132.31312333,masuk,-,-,-
525101073,Fakfak,2022-11-06 07:34:34,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.94,132.31,-,keluar,-,-
525101073,,2022-11-06 07:37:23,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.94764667,132.31232667,-,keluar,-,-
525101073,,2022-11-07 20:43:57,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-5.62959667,132.742145,masuk,-,-,-
525101073,Fakfak,2022-11-19 05:33:51,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.935,132.30833333,masuk,-,-,-
525101073,Fakfak,2022-11-19 07:30:51,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95166667,132.31166667,-,keluar,-,-
525101073,,2022-11-19 07:33:15,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.959015,132.31541333,-,keluar,-,-
525101073,,2022-12-09 22:15:55,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96333333,132.315,masuk,-,-,-
525101073,Fakfak,2022-12-09 22:18:52,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.955,132.31166667,masuk,-,-,-
525101073,Fakfak,2022-12-10 07:05:08,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.945,132.31,-,keluar,-,-
525101073,,2022-12-10 07:11:04,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.96,132.31666667,-,keluar,-,-
525101073,,2022-12-19 02:35:57,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.95946167,132.31385833,masuk,-,-,-
525101073,Fakfak,2022-12-19 02:37:07,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.95657833,132.31252833,masuk,-,-,-
525101073,Fakfak,2022-12-19 06:46:28,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,in port,-2.94604833,132.31062833,-,keluar,-,keluar
525101073,,2022-12-19 06:52:09,Indonesia,Indonesia,Passenger,Underway Sailing,2.3,out port,-2.959355,132.31716667,-,keluar,-,keluar
525101075,,2022-01-16 05:59:30,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-1.295355,116.80425167,masuk,-,masuk,-
525101075,Balikpapan,2022-01-16 06:09:40,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-1.27362,116.80151833,masuk,-,masuk,-
525101075,Balikpapan,2022-01-18 23:01:21,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-1.281965,116.79445333,-,keluar,-,-
525101075,,2022-01-18 23:11:22,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-1.30339833,116.807965,-,keluar,-,-
525101075,,2022-01-29 05:32:41,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-1.30206333,116.80957167,masuk,-,-,-
525101075,Balikpapan,2022-01-29 05:42:42,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-1.27937833,116.796285,masuk,-,-,-
525101075,Balikpapan,2022-01-29 08:34:23,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-1.26584833,116.80021167,-,keluar,-,-
525101075,,2022-01-29 08:44:31,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-1.28662667,116.799505,-,keluar,-,-
525101075,,2022-01-30 04:24:13,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-0.618585,119.72867,masuk,-,-,-
525101075,Donggala,2022-01-30 04:38:54,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-0.639015,119.75220667,masuk,keluar,-,-
525101075,,2022-01-30 04:49:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-0.653765,119.77094,-,keluar,-,-
525101075,,2022-01-30 09:22:13,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-0.66251667,119.77617,masuk,-,-,-
525101075,Donggala,2022-01-30 09:28:46,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-0.65180333,119.763605,masuk,-,-,-
525101075,Donggala,2022-01-30 09:39:26,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,in port,-0.63302333,119.74624,-,keluar,-,-
525101075,,2022-01-30 09:52:46,Indonesia,Indonesia,Cargo,Under Way Using Engine,2.9,out port,-0.61401167,119.72266333,-,keluar,-,-
