mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
563887000,Gresik,2022-07-26 11:28:50,Singapore,Asing,Cargo,Under Way Using Engine,8.2,in port,-7.17160333,112.68055667,masuk,-,-,-
563887000,Gresik,2022-07-26 11:39:32,Singapore,Asing,Cargo,Under Way Using Engine,8.2,in port,-7.14748167,112.66743833,-,keluar,-,-
563887000,,2022-07-26 11:50:41,Singapore,Asing,Cargo,Under Way Using Engine,8.2,out port,-7.11685333,112.658575,-,keluar,-,-
563887000,,2022-08-01 12:42:54,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.11180833,112.65763167,masuk,-,-,-
563887000,Gresik,2022-08-01 12:53:35,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.14070167,112.66479833,masuk,-,-,-
563887000,Gresik,2022-08-01 13:03:55,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.16684333,112.67746833,-,keluar,-,-
563887000,,2022-08-01 13:14:04,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.184565,112.69293,masuk,keluar,-,-
563887000,Surabaya,2022-08-01 13:23:02,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.19247833,112.703995,masuk,-,-,-
563887000,Surabaya,2022-08-02 16:49:54,Singapore,Asing,Cargo,Moored,8.1,in port,-7.196425,112.70574,-,keluar,-,-
563887000,,2022-08-02 17:14:47,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.18860833,112.69539667,masuk,keluar,-,-
563887000,Gresik,2022-08-02 17:24:56,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.16312333,112.67525,masuk,-,-,-
563887000,Gresik,2022-08-02 17:35:27,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.13016,112.66023667,-,keluar,-,-
563887000,,2022-08-02 17:46:57,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.09183,112.65710667,-,keluar,-,-
563887000,,2022-08-08 09:47:21,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.12158833,112.65845167,masuk,-,-,-
563887000,Gresik,2022-08-08 09:55:50,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.14986833,112.66538,masuk,keluar,-,-
563887000,,2022-08-08 10:05:51,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.172685,112.680355,-,keluar,-,-
563887000,,2022-08-08 10:16:00,Singapore,Asing,Cargo,Under Way Using Engine,8.1,out port,-7.18506333,112.691885,masuk,-,-,-
563887000,Surabaya,2022-08-08 10:25:10,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.19183,112.69986,masuk,-,-,-
563887000,Surabaya,2022-08-08 10:27:20,Singapore,Asing,Cargo,Under Way Using Engine,8.1,in port,-7.192175,112.70097667,-,keluar,-,-
563887000,,2022-08-08 10:50:31,Singapore,Asing,Cargo,Moored,8.1,out port,-7.19594333,112.70295,-,keluar,-,-
563887000,,2022-08-08 13:41:23,Singapore,Asing,Cargo,Moored,8.1,out port,-7.19595167,112.703055,masuk,-,-,-
563887000,Surabaya,2022-08-08 13:53:20,Singapore,Asing,Cargo,Moored,8.1,in port,-7.19592667,112.70315,masuk,-,-,-
563887000,Surabaya,2022-08-08 14:05:21,Singapore,Asing,Cargo,Moored,8.1,in port,-7.19596333,112.703165,-,keluar,-,-
563887000,,2022-08-08 14:17:22,Singapore,Asing,Cargo,Moored,8.1,out port,-7.19597667,112.70307,masuk,keluar,-,-
563887000,Surabaya,2022-08-08 14:29:22,Singapore,Asing,Cargo,Moored,8.1,in port,-7.19599833,112.703185,masuk,-,-,-
563887000,Surabaya,2022-08-08 14:53:22,Singapore,Asing,Cargo,Moored,8.1,in port,-7.196,112.70318,-,keluar,-,-
