mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
212656000,,2022-07-21 03:41:19,Cyprus,Asing,Tanker,Under Way Using Engine,7.8,out port,1.16833333,103.92833333,-,keluar,-,keluar
212669000,,2022-02-04 09:06:42,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,out port,1.18833333,103.86666667,masuk,-,masuk,-
212669000,Pulau Sambu,2022-02-04 09:11:49,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,in port,1.19555167,103.88318167,masuk,-,masuk,-
212669000,Pulau Sambu,2022-02-04 09:12:40,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,in port,1.195,103.885,-,keluar,-,keluar
212669000,,2022-02-04 09:15:40,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,out port,1.2,103.89333333,-,keluar,-,keluar
212712000,,2022-08-09 01:32:13,Cyprus,Asing,Cargo,Under Way Using Engine,8.2,out port,1.18384,103.85486667,masuk,-,masuk,-
212712000,Pulau Sambu,2022-08-09 01:42:42,Cyprus,Asing,Cargo,Under Way Using Engine,8.2,in port,1.1941,103.88199,masuk,keluar,masuk,keluar
212712000,,2022-08-09 01:52:33,Cyprus,Asing,Cargo,Under Way Using Engine,8.2,out port,1.207595,103.907475,-,keluar,-,keluar
212714000,,2022-01-23 14:40:18,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,out port,1.18666667,103.86,masuk,-,masuk,-
212714000,Pulau Sambu,2022-01-23 14:45:08,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,in port,1.196345,103.88241667,masuk,-,masuk,-
212714000,Pulau Sambu,2022-01-23 14:46:21,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,in port,1.19833333,103.88666667,-,keluar,-,-
212714000,,2022-01-23 14:49:20,Cyprus,Asing,Cargo,Under Way Using Engine,9.6,out port,1.20333333,103.89833333,-,keluar,-,-
212714000,,2022-03-08 07:33:15,Cyprus,Asing,Cargo,Under Way Using Engine,11.3,out port,1.185,103.85833333,masuk,-,-,-
212714000,Pulau Sambu,2022-03-08 07:39:17,Cyprus,Asing,Cargo,Under Way Using Engine,11.3,in port,1.19166667,103.875,masuk,-,-,-
212714000,Pulau Sambu,2022-03-08 07:42:10,Cyprus,Asing,Cargo,Under Way Using Engine,11.3,in port,1.19666667,103.885,-,keluar,-,-
212714000,,2022-03-08 07:49:10,Cyprus,Asing,Cargo,Under Way Using Engine,11.3,out port,1.20727,103.906365,-,keluar,-,-
212714000,,2022-06-03 03:20:59,Cyprus,Asing,Cargo,Under Way Using Engine,10.5,out port,1.19,103.86666667,masuk,-,-,-
212714000,Pulau Sambu,2022-06-03 03:24:09,Cyprus,Asing,Cargo,Under Way Using Engine,10.5,in port,1.19566667,103.88075667,masuk,keluar,-,keluar
212714000,,2022-06-03 03:26:58,Cyprus,Asing,Cargo,Under Way Using Engine,10.5,out port,1.2,103.89,-,keluar,-,keluar
212715000,,2022-03-31 19:14:00,Cyprus,Asing,Cargo,Under Way Using Engine,7.4,out port,1.18333333,103.85833333,masuk,-,masuk,-
212715000,Pulau Sambu,2022-03-31 19:16:50,Cyprus,Asing,Cargo,Under Way Using Engine,7.4,in port,1.19,103.86833333,masuk,-,masuk,-
212715000,Pulau Sambu,2022-03-31 19:20:45,Cyprus,Asing,Cargo,Under Way Using Engine,7.4,in port,1.19652,103.88309167,-,keluar,-,keluar
212715000,,2022-03-31 19:22:53,Cyprus,Asing,Cargo,Under Way Using Engine,7.4,out port,1.19833333,103.89,-,keluar,-,keluar
212724000,,2022-01-13 17:44:50,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.18666667,103.85666667,masuk,-,masuk,-
212724000,Pulau Sambu,2022-01-13 17:47:50,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.19,103.86833333,masuk,-,masuk,-
212724000,Pulau Sambu,2022-01-13 17:50:58,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.19457667,103.87957,-,keluar,-,-
212724000,,2022-01-13 17:53:50,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.19833333,103.88833333,-,keluar,-,-
212724000,,2022-01-30 18:39:35,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,out port,1.19623,103.86749833,masuk,-,-,-
212724000,Pulau Sambu,2022-01-30 18:41:45,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,in port,1.19858833,103.87551333,masuk,keluar,-,-
212724000,,2022-01-30 18:44:31,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,out port,1.20166667,103.885,-,keluar,-,-
212724000,,2022-02-09 17:29:50,Cyprus,Asing,Cargo,Under Way Using Engine,9.5,out port,1.19666667,103.86666667,masuk,-,-,-
212724000,Pulau Sambu,2022-02-09 17:33:28,Cyprus,Asing,Cargo,Under Way Using Engine,9.5,in port,1.19976833,103.87731833,masuk,keluar,-,-
212724000,,2022-02-09 17:35:50,Cyprus,Asing,Cargo,Under Way Using Engine,9.5,out port,1.20166667,103.88166667,-,keluar,-,-
212724000,,2022-02-13 18:09:00,Cyprus,Asing,Cargo,Under Way Using Engine,9.3,out port,1.195,103.86666667,masuk,-,-,-
212724000,Pulau Sambu,2022-02-13 18:11:08,Cyprus,Asing,Cargo,Under Way Using Engine,9.3,in port,1.19825833,103.87535167,masuk,keluar,-,-
212724000,,2022-02-13 18:15:01,Cyprus,Asing,Cargo,Under Way Using Engine,9.3,out port,1.20333333,103.88833333,-,keluar,-,-
212724000,,2022-02-24 23:51:21,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.18833333,103.86333333,masuk,-,-,-
212724000,Pulau Sambu,2022-02-24 23:54:53,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.19154833,103.871815,masuk,-,-,-
212724000,Pulau Sambu,2022-02-24 23:55:45,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.192275,103.87372667,-,keluar,-,-
212724000,,2022-02-25 00:05:03,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.20175333,103.89397833,-,keluar,-,-
212724000,,2022-03-02 11:40:11,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.19785667,103.85423333,masuk,-,-,-
212724000,Pulau Sambu,2022-03-02 11:45:29,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.19833333,103.87666667,masuk,keluar,-,-
212724000,,2022-03-02 11:48:29,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.2,103.89,-,keluar,-,-
212724000,,2022-03-22 23:28:31,Cyprus,Asing,Cargo,Under Way Using Engine,8.0,out port,1.185,103.86,masuk,-,-,-
212724000,Pulau Sambu,2022-03-22 23:31:53,Cyprus,Asing,Cargo,Under Way Using Engine,8.0,in port,1.190445,103.86999667,masuk,-,-,-
212724000,Pulau Sambu,2022-03-22 23:35:42,Cyprus,Asing,Cargo,Under Way Using Engine,8.0,in port,1.19700833,103.88123833,-,keluar,-,-
212724000,,2022-03-22 23:37:31,Cyprus,Asing,Cargo,Under Way Using Engine,8.0,out port,1.2,103.885,-,keluar,-,-
212724000,,2022-04-10 02:09:08,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,out port,1.18464333,103.85261667,masuk,-,-,-
212724000,Pulau Sambu,2022-04-10 02:13:23,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,in port,1.19,103.86833333,masuk,-,-,-
212724000,Pulau Sambu,2022-04-10 02:16:23,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,in port,1.195,103.88,-,keluar,-,-
212724000,,2022-04-10 02:19:23,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,out port,1.20180333,103.89374833,-,keluar,-,-
212724000,,2022-05-16 00:54:54,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,out port,1.18845667,103.86393333,masuk,-,-,-
212724000,Pulau Sambu,2022-05-16 00:57:54,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,in port,1.19136667,103.87135667,masuk,keluar,-,-
212724000,,2022-05-16 01:05:04,Cyprus,Asing,Cargo,Under Way Using Engine,9.0,out port,1.20040333,103.88792,-,keluar,-,-
212724000,,2022-05-29 15:18:59,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.18555833,103.853015,masuk,-,-,-
212724000,Pulau Sambu,2022-05-29 15:27:01,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,in port,1.195,103.88166667,masuk,keluar,-,-
212724000,,2022-05-29 15:28:50,Cyprus,Asing,Cargo,Under Way Using Engine,8.9,out port,1.19905167,103.8888,-,keluar,-,-
212724000,,2022-07-24 14:40:45,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,out port,1.18666667,103.85333333,masuk,-,-,-
212724000,Pulau Sambu,2022-07-24 14:46:42,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,in port,1.193905,103.87817333,masuk,keluar,-,-
212724000,,2022-07-24 14:49:54,Cyprus,Asing,Cargo,Under Way Using Engine,9.4,out port,1.200205,103.89116167,-,keluar,-,-
212724000,,2022-07-28 19:53:35,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.18815667,103.86369167,masuk,-,-,-
212724000,Pulau Sambu,2022-07-28 19:58:52,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,in port,1.19333333,103.87833333,masuk,keluar,-,-
212724000,,2022-07-28 20:03:37,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.202575,103.89761,-,keluar,-,-
212724000,,2022-09-04 22:55:04,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.185,103.86,masuk,-,-,-
212724000,Pulau Sambu,2022-09-04 22:59:18,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,in port,1.18931833,103.86849667,masuk,-,-,-
212724000,Pulau Sambu,2022-09-04 23:07:05,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,in port,1.19833333,103.885,-,keluar,-,-
212724000,,2022-09-04 23:09:20,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.20261667,103.893635,-,keluar,-,-
212724000,,2022-09-08 10:14:37,Cyprus,Asing,Cargo,Under Way Using Engine,8.8,out port,1.18532,103.855705,masuk,-,-,-
212724000,Pulau Sambu,2022-09-08 10:19:07,Cyprus,Asing,Cargo,Under Way Using Engine,8.8,in port,1.18833333,103.86833333,masuk,-,-,-
212724000,Pulau Sambu,2022-09-08 10:25:56,Cyprus,Asing,Cargo,Under Way Using Engine,8.8,in port,1.19671333,103.891625,-,keluar,-,-
212724000,,2022-09-08 10:31:10,Cyprus,Asing,Cargo,Under Way Using Engine,8.8,out port,1.20333333,103.90833333,-,keluar,-,-
212724000,,2022-10-20 06:44:27,Cyprus,Asing,Cargo,Under Way Using Engine,8.6,out port,1.18666667,103.865,masuk,-,-,-
212724000,Pulau Sambu,2022-10-20 06:49:03,Cyprus,Asing,Cargo,Under Way Using Engine,8.6,in port,1.19141333,103.87689333,masuk,keluar,-,-
212724000,,2022-10-20 06:59:27,Cyprus,Asing,Cargo,Under Way Using Engine,8.6,out port,1.2,103.89833333,-,keluar,-,-
212724000,,2022-12-30 22:10:29,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.18833333,103.865,masuk,-,-,-
212724000,Pulau Sambu,2022-12-30 22:13:29,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,in port,1.19166667,103.87333333,masuk,-,-,-
212724000,Pulau Sambu,2022-12-30 22:16:31,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,in port,1.19666667,103.88333333,-,keluar,-,keluar
212724000,,2022-12-30 22:23:12,Cyprus,Asing,Cargo,Under Way Using Engine,8.5,out port,1.20641833,103.90497833,-,keluar,-,keluar
212744000,,2022-03-28 23:23:38,Cyprus,Asing,Tanker,Under Way Using Engine,8.0,out port,1.18600167,103.86218667,masuk,-,masuk,-
212744000,Pulau Sambu,2022-03-28 23:30:36,Cyprus,Asing,Tanker,Under Way Using Engine,8.0,in port,1.19368167,103.88026167,masuk,-,masuk,-
212744000,Pulau Sambu,2022-03-28 23:33:40,Cyprus,Asing,Tanker,Under Way Using Engine,8.0,in port,1.19837833,103.886495,-,keluar,-,-
212744000,,2022-03-28 23:42:16,Cyprus,Asing,Tanker,Under Way Using Engine,8.0,out port,1.212295,103.90247167,-,keluar,-,-
212744000,,2022-06-20 01:47:32,Cyprus,Asing,Tanker,Under Way Using Engine,7.0,out port,1.18214667,103.84634,masuk,-,-,-
212744000,Pulau Sambu,2022-06-20 01:57:37,Cyprus,Asing,Tanker,Under Way Using Engine,7.0,in port,1.19624833,103.88269833,masuk,keluar,-,-
212744000,,2022-06-20 02:08:56,Cyprus,Asing,Tanker,Under Way Using Engine,7.0,out port,1.20508,103.918125,-,keluar,-,-
212744000,,2022-08-03 07:51:06,Cyprus,Asing,Tanker,Under Way Using Engine,7.2,out port,1.185685,103.85405833,masuk,-,-,-
212744000,Pulau Sambu,2022-08-03 07:57:59,Cyprus,Asing,Tanker,Under Way Using Engine,7.2,in port,1.19067167,103.87121667,masuk,-,-,-
212744000,Pulau Sambu,2022-08-03 08:01:18,Cyprus,Asing,Tanker,Under Way Using Engine,7.2,in port,1.19392,103.87932,-,keluar,-,-
