mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
374316000,,2022-09-17 15:59:11,Panama,Asing,Tanker,Under Way Using Engine,8.8,out port,1.18333333,103.85,masuk,-,-,-
374316000,Pulau Sambu,2022-09-17 16:05:11,Panama,Asing,Tanker,Under Way Using Engine,8.8,in port,1.19333333,103.87666667,masuk,keluar,-,-
374316000,,2022-09-17 16:09:03,Panama,Asing,Tanker,Under Way Using Engine,8.8,out port,1.20206333,103.893575,-,keluar,-,-
374316000,,2022-10-15 03:53:25,Panama,Asing,Tanker,Under Way Using Engine,9.4,out port,1.185,103.865,masuk,-,-,-
374316000,Pulau Sambu,2022-10-15 03:56:30,Panama,Asing,Tanker,Under Way Using Engine,9.4,in port,1.19,103.875,masuk,keluar,-,keluar
374316000,,2022-10-15 04:02:34,Panama,Asing,Tanker,Under Way Using Engine,9.4,out port,1.2,103.89666667,-,keluar,-,keluar
374318000,,2022-12-13 00:08:38,Panama,Asing,Cargo,Under Way Using Engine,12.5,out port,1.18377667,103.85849833,masuk,-,masuk,-
374318000,Pulau Sambu,2022-12-13 00:14:59,Panama,Asing,Cargo,Under Way Using Engine,12.5,in port,1.18738667,103.86894167,masuk,-,masuk,-
374318000,Pulau Sambu,2022-12-13 00:26:48,Panama,Asing,Cargo,Under Way Using Engine,12.5,in port,1.19656833,103.886985,-,keluar,-,keluar
374318000,,2022-12-13 00:35:18,Panama,Asing,Cargo,Under Way Using Engine,12.5,out port,1.20273667,103.89964167,-,keluar,-,keluar
374323000,,2022-04-07 16:32:07,Panama,Asing,Tanker,Under Way Using Engine,14.8,out port,1.18669833,103.86137167,masuk,-,masuk,-
374323000,Pulau Sambu,2022-04-07 16:41:07,Panama,Asing,Tanker,Under Way Using Engine,14.8,in port,1.19529667,103.88187833,masuk,keluar,masuk,-
374323000,,2022-04-07 16:44:28,Panama,Asing,Tanker,Under Way Using Engine,14.8,out port,1.19893833,103.88947167,-,keluar,-,-
374323000,,2022-05-21 05:41:22,Panama,Asing,Tanker,Under Way Using Engine,10.7,out port,1.18816667,103.86592333,masuk,-,-,-
374323000,Pulau Sambu,2022-05-21 05:48:52,Panama,Asing,Tanker,Under Way Using Engine,10.7,in port,1.19619,103.88031833,masuk,keluar,-,-
374323000,,2022-05-21 05:51:32,Panama,Asing,Tanker,Under Way Using Engine,10.7,out port,1.19947167,103.88511667,-,keluar,-,-
374323000,,2022-12-05 05:50:33,Panama,Asing,Tanker,Under Way Using Engine,8.5,out port,1.17994,103.85150667,masuk,-,-,-
374323000,Pulau Sambu,2022-12-05 05:58:54,Panama,Asing,Tanker,Under Way Using Engine,8.5,in port,1.19164167,103.87602833,masuk,-,-,-
374323000,Pulau Sambu,2022-12-05 06:00:33,Panama,Asing,Tanker,Under Way Using Engine,8.5,in port,1.19406667,103.88063,-,keluar,-,keluar
374323000,,2022-12-05 06:10:44,Panama,Asing,Tanker,Under Way Using Engine,8.5,out port,1.20695167,103.9079,-,keluar,-,keluar
374337000,,2022-07-17 04:50:26,Panama,Asing,Other,Under Way Using Engine,5.7,out port,1.18877,103.866815,masuk,-,masuk,-
