mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525300666,Pulau Sambu,2022-12-16 12:19:46,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.14042667,103.905785,masuk,keluar,-,-
525300666,Sekupang,2022-12-16 12:19:46,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.14042667,103.905785,masuk,keluar,-,-
525300666,,2022-12-21 20:21:22,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out port,1.097035,103.90266667,-,keluar,-,-
525300666,,2022-12-21 20:31:41,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out port,1.10093,103.89010167,masuk,-,-,-
525300666,Sekupang,2022-12-21 20:41:51,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.1089,103.89071333,masuk,-,-,-
525300666,Sekupang,2022-12-21 21:22:41,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.134795,103.90581333,-,keluar,-,-
525300666,Pulau Sambu,2022-12-21 21:32:50,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.14227833,103.904675,masuk,keluar,-,-
525300666,Sekupang,2022-12-21 21:32:50,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.14227833,103.904675,masuk,keluar,-,-
525300666,Pulau Sambu,2022-12-21 21:43:02,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.145695,103.90600333,masuk,keluar,-,-
525300666,Sekupang,2022-12-21 21:43:02,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.145695,103.90600333,masuk,keluar,-,-
525300666,Pulau Sambu,2022-12-21 22:03:31,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15181167,103.90991667,masuk,keluar,-,-
525300666,Sekupang,2022-12-21 22:03:31,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15181167,103.90991667,masuk,keluar,-,-
525300666,Pulau Sambu,2022-12-21 22:15:01,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15481667,103.91688,masuk,keluar,-,-
525300666,Sekupang,2022-12-21 22:15:01,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15481667,103.91688,masuk,keluar,-,-
525300666,Pulau Sambu,2022-12-21 22:25:21,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.157525,103.92334667,masuk,keluar,-,-
525300666,Sekupang,2022-12-21 22:25:21,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.157525,103.92334667,masuk,-,-,-
525300666,Sekupang,2022-12-21 22:46:00,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15967833,103.94083,-,keluar,-,-
525300666,,2022-12-21 22:56:01,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out port,1.16019333,103.94964833,-,keluar,-,-
525300666,,2022-12-22 01:29:21,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out port,1.16444833,103.93977333,masuk,-,-,-
525300666,Pulau Sambu,2022-12-22 01:39:31,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.162465,103.92743,masuk,keluar,-,-
525300666,Sekupang,2022-12-22 01:39:31,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.162465,103.92743,masuk,keluar,-,-
525300666,Pulau Sambu,2022-12-22 01:49:32,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in port,1.15648333,103.91667833,masuk,keluar,-,-
