mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525001136,Tanjung Sekong,2022-10-20 10:18:27,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94333333,105.97833333,masuk,keluar,-,-
525001136,Tanjung Gerem,2022-10-20 10:24:39,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94318167,105.9908,masuk,keluar,-,-
525001136,Tanjung Sekong,2022-10-20 10:24:39,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94318167,105.9908,masuk,keluar,-,-
525001136,Tanjung Gerem,2022-10-20 10:25:48,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94198,105.99292,masuk,keluar,-,-
525001136,Tanjung Sekong,2022-10-20 10:25:48,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94198,105.99292,masuk,-,-,-
525001136,Tanjung Sekong,2022-10-20 11:45:15,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.921245,105.96951333,-,keluar,-,-
525001136,,2022-10-20 11:45:26,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,out port,-5.92,105.96833333,-,keluar,-,-
525001136,,2022-10-20 15:03:15,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,out port,-5.94046167,105.93462333,masuk,-,-,-
525001136,Tanjung Gerem,2022-10-20 15:09:28,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94166667,105.95833333,masuk,-,-,-
525001136,Tanjung Gerem,2022-10-20 15:15:25,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94166667,105.97833333,-,keluar,-,-
525001136,Tanjung Sekong,2022-10-20 15:15:25,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94166667,105.97833333,masuk,keluar,-,-
525001136,Tanjung Gerem,2022-10-20 15:18:31,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94322,105.98999833,masuk,keluar,-,-
525001136,Tanjung Sekong,2022-10-20 15:18:31,Indonesia,Indonesia,Passenger,Under Way Using Engine,3.5,in port,-5.94322,105.98999833,masuk,keluar,-,-
